DateTime,RH [%],Temperature [°C],WBT_C
2023-12-01 00:05:34.000,64.1,30.5,25.1
2023-12-01 00:15:34.000,64.1,30.4,25
2023-12-01 00:25:34.000,65.1,30.3,25.1
2023-12-01 00:35:34.000,65,30.3,25.1
2023-12-01 00:45:34.000,64.8,30.3,25.1
2023-12-01 00:55:35.000,64.9,30.4,25.1
2023-12-01 01:05:35.000,65.1,30.3,25.1
2023-12-01 01:15:35.000,65,30.4,25.2
2023-12-01 01:25:35.000,64.8,30.5,25.2
2023-12-01 01:35:35.000,64.9,30.5,25.2
2023-12-01 01:45:35.000,65.4,30.4,25.2
2023-12-01 01:55:35.000,65.3,30.3,25.2
2023-12-01 02:05:35.000,65.6,30.3,25.2
2023-12-01 02:15:35.000,66.5,30.1,25.2
2023-12-01 02:25:35.000,67.1,30.1,25.2
2023-12-01 02:35:35.000,67.3,30,25.1
2023-12-01 02:45:35.000,67.8,29.9,25.2
2023-12-01 02:55:35.000,68.1,29.9,25.2
2023-12-01 03:05:35.000,68.9,29.8,25.3
2023-12-01 03:15:35.000,68.1,29.8,25.1
2023-12-01 03:25:35.000,68.9,29.7,25.1
2023-12-01 03:35:35.000,68.7,29.7,25.1
2023-12-01 03:45:35.000,69.3,29.6,25.2
2023-12-01 03:55:35.000,69.4,29.7,25.2
2023-12-01 04:05:35.000,69.9,29.7,25.3
2023-12-01 04:15:35.000,69.8,29.6,25.2
2023-12-01 04:25:35.000,68.9,29.7,25.2
2023-12-01 04:35:35.000,68.2,29.7,25
2023-12-01 04:45:35.000,68.5,29.7,25.1
2023-12-01 04:55:35.000,68.2,29.7,25
2023-12-01 05:05:35.000,68.7,29.6,25
2023-12-01 05:15:35.000,69,29.5,25
2023-12-01 05:25:35.000,69.3,29.4,24.9
2023-12-01 05:35:35.000,69.5,29.4,25
2023-12-01 05:45:35.000,69.1,29.4,24.9
2023-12-01 05:55:35.000,69.3,29.3,24.8
2023-12-01 06:05:36.000,70.4,29.3,25
2023-12-01 06:15:35.000,71.1,29.2,25
2023-12-01 06:25:35.000,71.2,29.1,25
2023-12-01 06:35:35.000,72.3,29.1,25.1
2023-12-01 06:45:35.000,72.4,29,25
2023-12-01 06:55:35.000,72.2,29,25
2023-12-01 07:05:35.000,72.2,29,25
2023-12-01 07:15:35.000,71.9,29,25
2023-12-01 07:25:35.000,71.8,29,25
2023-12-01 07:35:35.000,72.5,29,25.1
2023-12-01 07:45:35.000,72.3,29,25.1
2023-12-01 07:55:35.000,71.5,29.1,25
2023-12-01 08:05:35.000,72.2,29.2,25.2
2023-12-01 08:15:35.000,71.9,29.2,25.2
2023-12-01 08:25:35.000,72.2,29.2,25.2
2023-12-01 08:35:35.000,72,29.2,25.2
2023-12-01 08:45:35.000,72,29.3,25.3
2023-12-01 08:55:35.000,71.8,29.3,25.3
2023-12-01 09:05:35.000,71.7,29.5,25.4
2023-12-01 09:15:35.000,72.1,29.5,25.5
2023-12-01 09:25:35.000,72.1,29.5,25.5
2023-12-01 09:35:35.000,70.7,29.6,25.3
2023-12-01 09:45:35.000,70.7,29.7,25.5
2023-12-01 09:55:35.000,71.3,29.8,25.6
2023-12-01 10:05:35.000,72,29.8,25.8
2023-12-01 10:15:35.000,71.7,29.9,25.8
2023-12-01 10:25:35.000,69.6,30,25.6
2023-12-01 10:35:35.000,69.7,30.2,25.7
2023-12-01 10:45:35.000,69.6,30.2,25.8
2023-12-01 10:55:35.000,70.6,30.2,25.9
2023-12-01 11:05:35.000,72.6,30.5,26.4
2023-12-01 11:15:35.000,71.9,30.8,26.6
2023-12-01 11:25:35.000,73.4,30.9,27
2023-12-01 11:35:35.000,72.7,30.9,26.9
2023-12-01 11:45:35.000,71.7,31,26.8
2023-12-01 11:55:35.000,71.9,30.9,26.7
2023-12-01 12:05:35.000,71.8,31.1,26.9
2023-12-01 12:15:35.000,73.3,31.2,27.3
2023-12-01 12:25:35.000,73.6,31.2,27.3
2023-12-01 12:35:35.000,73.2,31,27.1
2023-12-01 12:45:35.000,73.6,31.3,27.3
2023-12-01 12:55:35.000,72.2,31.4,27.3
2023-12-01 13:05:35.000,73,31.4,27.4
2023-12-01 13:15:35.000,72.2,31.3,27.2
2023-12-01 13:25:35.000,73.6,31.4,27.4
2023-12-01 13:35:35.000,73.2,31.5,27.5
2023-12-01 13:45:35.000,72.7,31.5,27.4
2023-12-01 13:55:35.000,73.5,31.3,27.4
2023-12-01 14:05:35.000,73,31.3,27.2
2023-12-01 14:15:36.000,74.4,31.1,27.4
2023-12-01 14:25:36.000,74.5,31.2,27.4
2023-12-01 14:35:36.000,74.3,31.1,27.3
2023-12-01 14:45:36.000,73.3,31.2,27.2
2023-12-01 14:55:36.000,74,31.1,27.3
2023-12-01 15:05:36.000,73.6,31.2,27.2
2023-12-01 15:15:36.000,75.2,31,27.4
2023-12-01 15:25:36.000,75.2,31,27.3
2023-12-01 15:35:36.000,75.8,31,27.4
2023-12-01 15:45:36.000,75.8,30.9,27.4
2023-12-01 15:55:36.000,75.6,31,27.4
2023-12-01 16:05:36.000,76.1,30.8,27.3
2023-12-01 16:15:36.000,76.4,30.8,27.4
2023-12-01 16:25:36.000,76.5,30.7,27.3
2023-12-01 16:35:36.000,77.5,30.7,27.4
2023-12-01 16:45:36.000,77.1,30.7,27.3
2023-12-01 16:55:36.000,77.8,30.6,27.4
2023-12-01 17:05:36.000,77.8,30.5,27.3
2023-12-01 17:15:36.000,78.5,30.4,27.3
2023-12-01 17:25:36.000,79.4,30.4,27.4
2023-12-01 17:35:36.000,80.1,30.3,27.4
2023-12-01 17:45:36.000,81.7,30.3,27.6
2023-12-01 17:55:36.000,79.7,30.2,27.3
2023-12-01 18:05:36.000,80.3,30.2,27.4
2023-12-01 18:15:36.000,81.5,30.2,27.5
2023-12-01 18:25:36.000,82.1,30.1,27.6
2023-12-01 18:35:36.000,81.7,30.1,27.5
2023-12-01 18:45:36.000,81.2,30.2,27.5
2023-12-01 18:55:36.000,80.3,30.2,27.4
2023-12-01 19:05:36.000,80,30.2,27.4
2023-12-01 19:15:36.000,78.4,30.3,27.2
2023-12-01 19:25:36.000,76.4,30.5,27.1
2023-12-01 19:35:36.000,77.1,30.4,27.1
2023-12-01 19:45:36.000,74.3,30.6,26.8
2023-12-01 19:55:36.000,72.2,30.8,26.7
2023-12-01 20:05:36.000,72.3,30.8,26.7
2023-12-01 20:15:36.000,71,30.8,26.5
2023-12-01 20:25:36.000,71.4,30.8,26.6
2023-12-01 20:35:36.000,70.2,30.9,26.5
2023-12-01 20:45:36.000,70.3,30.9,26.5
2023-12-01 20:55:36.000,70,30.9,26.4
2023-12-01 21:05:36.000,70,30.9,26.4
2023-12-01 21:15:36.000,71,30.9,26.6
2023-12-01 21:25:36.000,71.5,30.8,26.6
2023-12-01 21:35:36.000,71.4,30.7,26.5
2023-12-01 21:45:36.000,71.4,30.7,26.5
2023-12-01 21:55:36.000,71.2,30.7,26.4
2023-12-01 22:05:36.000,71.2,30.7,26.4
2023-12-01 22:15:36.000,71.3,30.6,26.4
2023-12-01 22:25:36.000,71.6,30.6,26.4
2023-12-01 22:35:36.000,71.7,30.5,26.4
2023-12-01 22:45:36.000,71.6,30.6,26.4
2023-12-01 22:55:36.000,71.7,30.5,26.4
2023-12-01 23:05:36.000,71.4,30.5,26.3
2023-12-01 23:15:36.000,71.5,30.5,26.3
2023-12-01 23:25:36.000,71.5,30.5,26.3
2023-12-01 23:35:36.000,71.4,30.4,26.2
2023-12-01 23:45:36.000,71.3,30.4,26.2
2023-12-01 23:55:36.000,70.7,30.5,26.1
2023-12-02 00:05:36.000,70,30.6,26.2
2023-12-02 00:15:36.000,69.7,30.6,26.1
2023-12-02 00:25:36.000,69.3,30.7,26.1
2023-12-02 00:35:36.000,69,30.7,26.1
2023-12-02 00:45:36.000,68.9,30.7,26.1
2023-12-02 00:55:36.000,69,30.7,26.1
2023-12-02 01:05:36.000,68.6,30.7,26.1
2023-12-02 01:15:36.000,68.7,30.7,26.1
2023-12-02 01:25:36.000,68.5,30.8,26.1
2023-12-02 01:35:36.000,68.2,30.7,26
2023-12-02 01:45:36.000,68.1,30.7,26
2023-12-02 01:55:36.000,68.1,30.7,25.9
2023-12-02 02:05:36.000,68.3,30.8,26
2023-12-02 02:15:36.000,67.8,30.7,25.9
2023-12-02 02:25:36.000,68.2,30.7,26
2023-12-02 02:35:36.000,68.6,30.5,25.9
2023-12-02 02:45:36.000,68.7,30.6,25.9
2023-12-02 02:55:36.000,68.6,30.5,25.8
2023-12-02 03:05:36.000,68.7,30.5,25.8
2023-12-02 03:15:36.000,68.7,30.4,25.8
2023-12-02 03:25:36.000,68.9,30.4,25.8
2023-12-02 03:35:36.000,72.7,30.1,26.2
2023-12-02 03:45:36.000,74.9,29.9,26.2
2023-12-02 03:55:37.000,76.1,29.8,26.3
2023-12-02 04:05:36.000,76.8,29.5,26.2
2023-12-02 04:15:37.000,77.4,29.5,26.2
2023-12-02 04:25:36.000,78.9,29.4,26.4
2023-12-02 04:35:36.000,81.1,29.1,26.4
2023-12-02 04:45:36.000,81,28.8,26.1
2023-12-02 04:55:36.000,81.7,28.7,26.1
2023-12-02 05:05:37.000,80.7,28.5,25.8
2023-12-02 05:15:36.000,80.9,28.5,25.8
2023-12-02 05:25:36.000,81.8,28.5,25.9
2023-12-02 05:35:36.000,80.1,28.4,25.6
2023-12-02 05:45:37.000,80.1,28.3,25.5
2023-12-02 05:55:36.000,80.9,28.1,25.4
2023-12-02 06:05:37.000,80.6,28,25.3
2023-12-02 06:15:36.000,81.2,28,25.4
2023-12-02 06:25:37.000,82.1,28.1,25.6
2023-12-02 06:35:36.000,81.6,28.1,25.6
2023-12-02 06:45:36.000,81.6,28.2,25.6
2023-12-02 06:55:36.000,82.6,28.2,25.8
2023-12-02 07:05:36.000,82.5,28.3,25.8
2023-12-02 07:15:37.000,82.5,28.4,25.9
2023-12-02 07:25:36.000,82.6,28.5,26
2023-12-02 07:35:37.000,82.5,28.6,26.2
2023-12-02 07:45:36.000,82.7,28.7,26.3
2023-12-02 07:55:37.000,82.9,28.8,26.4
2023-12-02 08:05:37.000,83.5,28.8,26.5
2023-12-02 08:15:37.000,82.9,28.9,26.5
2023-12-02 08:25:37.000,82.6,29,26.5
2023-12-02 08:35:37.000,82.5,29,26.6
2023-12-02 08:45:37.000,82.4,29,26.5
2023-12-02 08:55:37.000,83.1,29.1,26.7
2023-12-02 09:05:37.000,82.7,29.2,26.8
2023-12-02 09:15:37.000,82.3,29.3,26.8
2023-12-02 09:25:37.000,82.9,29.3,26.9
2023-12-02 09:35:37.000,82.8,29.3,26.9
2023-12-02 09:45:37.000,82.3,29.3,26.8
2023-12-02 09:55:37.000,82.3,29.4,26.9
2023-12-02 10:05:37.000,82,29.5,26.9
2023-12-02 10:15:37.000,82.2,29.5,27
2023-12-02 10:25:37.000,82.1,29.6,27.1
2023-12-02 10:35:37.000,81.5,29.8,27.2
2023-12-02 10:45:37.000,79.6,30.1,27.1
2023-12-02 10:55:37.000,80.3,30,27.2
2023-12-02 11:05:37.000,80.3,30.3,27.5
2023-12-02 11:15:37.000,79.5,30.4,27.5
2023-12-02 11:25:37.000,78.8,30.4,27.3
2023-12-02 11:35:37.000,80,30.4,27.5
2023-12-02 11:45:37.000,80.2,30.4,27.6
2023-12-02 11:55:37.000,79.9,30.5,27.6
2023-12-02 12:05:37.000,78.7,30.6,27.5
2023-12-02 12:15:37.000,78.5,30.6,27.5
2023-12-02 12:25:37.000,78.2,30.6,27.5
2023-12-02 12:35:37.000,78.5,30.7,27.6
2023-12-02 12:45:37.000,76.9,30.6,27.3
2023-12-02 12:55:37.000,77.4,30.8,27.5
2023-12-02 13:05:37.000,76.6,30.9,27.5
2023-12-02 13:15:37.000,75,30.9,27.2
2023-12-02 13:25:37.000,77.7,30.8,27.5
2023-12-02 13:35:38.000,76.5,30.9,27.4
2023-12-02 13:45:38.000,76.8,31,27.6
2023-12-02 13:55:38.000,77.2,30.9,27.6
2023-12-02 14:05:38.000,75.4,30.9,27.3
2023-12-02 14:15:38.000,75.7,30.8,27.3
2023-12-02 14:25:38.000,75.9,30.7,27.2
2023-12-02 14:35:38.000,77.9,30.8,27.5
2023-12-02 14:45:38.000,77.1,30.7,27.4
2023-12-02 14:55:38.000,76.6,30.7,27.3
2023-12-02 15:05:38.000,76.9,30.7,27.3
2023-12-02 15:15:38.000,77.2,30.9,27.6
2023-12-02 15:25:38.000,76.7,30.8,27.4
2023-12-02 15:35:38.000,77.6,30.7,27.4
2023-12-02 15:45:38.000,79.1,30.6,27.6
2023-12-02 15:55:38.000,79.5,30.5,27.6
2023-12-02 16:05:38.000,79.5,30.5,27.6
2023-12-02 16:15:38.000,80.2,30.5,27.7
2023-12-02 16:25:38.000,80.4,30.5,27.6
2023-12-02 16:35:38.000,81.5,30.4,27.7
2023-12-02 16:45:38.000,80.7,30.3,27.6
2023-12-02 16:55:38.000,80.4,30.3,27.5
2023-12-02 17:05:38.000,80.4,30.3,27.5
2023-12-02 17:15:38.000,81.3,30.2,27.5
2023-12-02 17:25:38.000,81.2,30.2,27.5
2023-12-02 17:35:38.000,81.1,30.2,27.5
2023-12-02 17:45:38.000,81.9,30.1,27.5
2023-12-02 17:55:38.000,83.7,30.1,27.8
2023-12-02 18:05:38.000,83.4,30,27.7
2023-12-02 18:15:38.000,81.7,30.1,27.5
2023-12-02 18:25:38.000,80.8,30.1,27.4
2023-12-02 18:35:38.000,80.4,30.2,27.4
2023-12-02 18:45:38.000,80.6,30.2,27.4
2023-12-02 18:55:38.000,74.6,30.4,26.7
2023-12-02 19:05:38.000,69.5,30.7,26.2
2023-12-02 19:15:38.000,69,30.7,26.1
2023-12-02 19:25:38.000,68.5,30.7,26
2023-12-02 19:35:38.000,68.4,30.7,26
2023-12-02 19:45:38.000,68.3,30.7,26
2023-12-02 19:55:38.000,68.5,30.7,26
2023-12-02 20:05:38.000,68.6,30.7,26
2023-12-02 20:15:38.000,68.5,30.7,26
2023-12-02 20:25:39.000,68.5,30.7,26
2023-12-02 20:35:39.000,67.9,30.7,25.9
2023-12-02 20:45:39.000,68.1,30.7,26
2023-12-02 20:55:39.000,67.7,30.7,25.9
2023-12-02 21:05:39.000,67.8,30.7,25.9
2023-12-02 21:15:39.000,67.8,30.7,25.9
2023-12-02 21:25:39.000,68,30.7,25.9
2023-12-02 21:35:39.000,67.9,30.7,25.9
2023-12-02 21:45:39.000,68.4,30.7,26
2023-12-02 21:55:39.000,68.2,30.6,25.9
2023-12-02 22:05:39.000,68.9,30.5,25.9
2023-12-02 22:15:39.000,70.2,30.3,25.9
2023-12-02 22:25:39.000,72.4,30.1,26.1
2023-12-02 22:35:39.000,73.4,30.1,26.2
2023-12-02 22:45:39.000,73.8,30,26.2
2023-12-02 22:55:39.000,75.2,29.9,26.3
2023-12-02 23:05:39.000,74.3,29.9,26.2
2023-12-02 23:15:39.000,74.6,30.1,26.4
2023-12-02 23:25:39.000,73.2,30.3,26.3
2023-12-02 23:35:39.000,72.8,30.4,26.4
2023-12-02 23:45:39.000,73,30.4,26.4
2023-12-02 23:55:39.000,72.5,30.3,26.3
2023-12-03 00:05:39.000,72.6,30.3,26.3
2023-12-03 00:15:39.000,72.4,30.3,26.3
2023-12-03 00:25:39.000,71.9,30.4,26.2
2023-12-03 00:35:39.000,71.9,30.4,26.3
2023-12-03 00:45:39.000,72.1,30.3,26.2
2023-12-03 00:55:39.000,72.9,30.2,26.2
2023-12-03 01:05:39.000,72.1,30.2,26.1
2023-12-03 01:15:39.000,73,30.2,26.3
2023-12-03 01:25:39.000,71.9,30.2,26.1
2023-12-03 01:35:39.000,72.3,30.2,26.1
2023-12-03 01:45:39.000,72,30.2,26.1
2023-12-03 01:55:39.000,72.1,30.1,26.1
2023-12-03 02:05:39.000,72.2,30.1,26
2023-12-03 02:15:39.000,72.1,30.1,26
2023-12-03 02:25:39.000,72.3,30,26
2023-12-03 02:35:39.000,72,30,25.9
2023-12-03 02:45:39.000,73,29.9,26
2023-12-03 02:55:39.000,72.2,29.9,25.9
2023-12-03 03:05:39.000,71.9,29.9,25.8
2023-12-03 03:15:39.000,71.7,29.9,25.8
2023-12-03 03:25:39.000,72.2,29.8,25.8
2023-12-03 03:35:39.000,72.7,29.8,25.8
2023-12-03 03:45:39.000,73.4,29.7,25.8
2023-12-03 03:55:39.000,73.5,29.6,25.8
2023-12-03 04:05:39.000,73.6,29.6,25.8
2023-12-03 04:15:39.000,73.7,29.6,25.8
2023-12-03 04:25:39.000,73.8,29.5,25.8
2023-12-03 04:35:39.000,74.1,29.4,25.7
2023-12-03 04:45:39.000,74.4,29.3,25.6
2023-12-03 04:55:39.000,76,29.2,25.8
2023-12-03 05:05:39.000,76.6,29.3,25.9
2023-12-03 05:15:39.000,78.1,29.1,26
2023-12-03 05:25:39.000,77.6,29,25.9
2023-12-03 05:35:39.000,77,28.9,25.6
2023-12-03 05:45:39.000,78.4,28.9,25.8
2023-12-03 05:55:39.000,77.8,28.9,25.7
2023-12-03 06:05:39.000,77.7,28.9,25.7
2023-12-03 06:15:39.000,78.1,28.8,25.6
2023-12-03 06:25:39.000,79.1,28.8,25.9
2023-12-03 06:35:39.000,78.7,29,25.9
2023-12-03 06:45:39.000,78.9,28.9,25.9
2023-12-03 06:55:39.000,79.8,28.8,26
2023-12-03 07:05:39.000,79.4,28.8,25.9
2023-12-03 07:15:39.000,79.9,28.8,26
2023-12-03 07:25:39.000,80.3,28.8,26
2023-12-03 07:35:39.000,79.9,28.9,26
2023-12-03 07:45:39.000,79.6,28.9,26
2023-12-03 07:55:39.000,79.8,29,26.2
2023-12-03 08:05:39.000,79.7,29.1,26.3
2023-12-03 08:15:39.000,79.2,29.4,26.4
2023-12-03 08:25:39.000,78.6,29.6,26.5
2023-12-03 08:35:40.000,78,29.6,26.5
2023-12-03 08:45:40.000,78.4,29.8,26.7
2023-12-03 08:55:40.000,78.8,29.7,26.7
2023-12-03 09:05:41.000,77.8,29.9,26.7
2023-12-03 09:15:41.000,77.9,29.8,26.6
2023-12-03 09:25:41.000,78,29.9,26.8
2023-12-03 09:35:41.000,78,30.1,26.9
2023-12-03 09:45:41.000,78.6,30,27
2023-12-03 09:55:41.000,78.3,30.1,27
2023-12-03 10:05:41.000,78.5,30.1,27
2023-12-03 10:15:41.000,77.4,30.3,27.1
2023-12-03 10:25:41.000,77.6,30.4,27.2
2023-12-03 10:35:41.000,77.1,30.4,27.1
2023-12-03 10:45:41.000,77.3,30.5,27.2
2023-12-03 10:55:41.000,77.2,30.6,27.3
2023-12-03 11:05:41.000,77.2,30.6,27.3
2023-12-03 11:15:41.000,75.8,30.7,27.2
2023-12-03 11:25:41.000,76.3,30.7,27.3
2023-12-03 11:35:41.000,75.3,30.9,27.3
2023-12-03 11:45:41.000,78.5,30.6,27.5
2023-12-03 11:55:41.000,78,30.5,27.3
2023-12-03 12:05:41.000,76.9,30.5,27.1
2023-12-03 12:15:41.000,77.2,30.5,27.2
2023-12-03 12:25:41.000,79.4,30.5,27.5
2023-12-03 12:35:41.000,79.1,30.3,27.3
2023-12-03 12:45:41.000,77.5,30.3,27.1
2023-12-03 12:55:41.000,78,30.6,27.4
2023-12-03 13:05:41.000,78.6,30.6,27.5
2023-12-03 13:15:41.000,78,30.8,27.6
2023-12-03 13:25:41.000,77.2,30.7,27.4
2023-12-03 13:35:42.000,75.1,30.8,27.2
2023-12-03 13:45:42.000,76.1,31,27.5
2023-12-03 13:55:42.000,74.9,30.8,27.1
2023-12-03 14:05:42.000,75.2,30.7,27
2023-12-03 14:15:42.000,74.8,30.6,26.9
2023-12-03 14:25:42.000,74.1,30.8,27
2023-12-03 14:35:42.000,74.8,30.8,27.1
2023-12-03 14:45:42.000,74.6,30.7,27
2023-12-03 14:55:42.000,74.2,30.7,26.9
2023-12-03 15:05:42.000,74.3,30.7,26.9
2023-12-03 15:15:42.000,75.7,30.6,27
2023-12-03 15:25:42.000,76.1,30.5,27
2023-12-03 15:35:42.000,75.5,30.5,26.9
2023-12-03 15:45:42.000,75.5,30.6,27
2023-12-03 15:55:42.000,75.6,30.6,27
2023-12-03 16:05:42.000,76.3,30.6,27.1
2023-12-03 16:15:42.000,76,30.7,27.2
2023-12-03 16:25:42.000,76.5,30.6,27.2
2023-12-03 16:35:42.000,75.6,30.6,27
2023-12-03 16:45:42.000,75.8,30.6,27
2023-12-03 16:55:42.000,75.9,30.5,27
2023-12-03 17:05:42.000,75.9,30.5,27
2023-12-03 17:15:42.000,76.3,30.5,27
2023-12-03 17:25:42.000,76.1,30.5,27
2023-12-03 17:35:42.000,76.2,30.5,27
2023-12-03 17:45:42.000,76.6,30.4,27
2023-12-03 17:55:42.000,77.1,30.4,27.1
2023-12-03 18:05:42.000,78.4,30.4,27.2
2023-12-03 18:15:42.000,79.1,30.3,27.3
2023-12-03 18:25:42.000,79.4,30.3,27.3
2023-12-03 18:35:42.000,79.4,30.2,27.3
2023-12-03 18:45:42.000,79.8,30.3,27.4
2023-12-03 18:55:42.000,78.7,30.3,27.2
2023-12-03 19:05:42.000,80.5,30.3,27.5
2023-12-03 19:15:42.000,80.8,30.3,27.5
2023-12-03 19:25:42.000,80.6,30.3,27.5
2023-12-03 19:35:42.000,78.7,30.4,27.3
2023-12-03 19:45:42.000,78.4,30.4,27.3
2023-12-03 19:55:42.000,77.7,30.5,27.2
2023-12-03 20:05:42.000,77.9,30.6,27.4
2023-12-03 20:15:42.000,78.7,30.5,27.5
2023-12-03 20:25:42.000,75.9,30.4,26.9
2023-12-03 20:35:42.000,75.4,30.4,26.8
2023-12-03 20:45:42.000,76,30.4,26.9
2023-12-03 20:55:42.000,78.5,30.4,27.3
2023-12-03 21:05:42.000,78.3,30.4,27.3
2023-12-03 21:15:42.000,80.4,30.2,27.4
2023-12-03 21:25:42.000,83,30.2,27.8
2023-12-03 21:35:43.000,82.2,30.1,27.5
2023-12-03 21:45:43.000,82.5,30.1,27.6
2023-12-03 21:55:43.000,79.9,30.1,27.2
2023-12-03 22:05:43.000,80.9,30.1,27.4
2023-12-03 22:15:43.000,81,30.1,27.4
2023-12-03 22:25:43.000,78,30.1,27
2023-12-03 22:35:43.000,76.6,30.2,26.8
2023-12-03 22:45:43.000,75.7,30.1,26.6
2023-12-03 22:55:43.000,76.2,30,26.6
2023-12-03 23:05:43.000,78.3,29.8,26.7
2023-12-03 23:15:43.000,79,29.8,26.8
2023-12-03 23:25:43.000,78.9,29.8,26.8
2023-12-03 23:35:43.000,78.9,29.8,26.8
2023-12-03 23:45:43.000,79.4,29.7,26.8
2023-12-03 23:55:43.000,79.2,29.7,26.8
2023-12-04 00:05:43.000,79.2,29.7,26.7
2023-12-04 00:15:43.000,78.9,29.6,26.6
2023-12-04 00:25:43.000,80,29.4,26.6
2023-12-04 00:35:43.000,79.5,29.4,26.5
2023-12-04 00:45:43.000,78.9,29.3,26.3
2023-12-04 00:55:43.000,79.9,29.3,26.5
2023-12-04 01:05:43.000,80.2,29.4,26.6
2023-12-04 01:15:43.000,80.7,29.2,26.4
2023-12-04 01:25:43.000,81.1,29.1,26.4
2023-12-04 01:35:43.000,81.4,29,26.4
2023-12-04 01:45:43.000,80.9,29,26.4
2023-12-04 01:55:43.000,81,29,26.3
2023-12-04 02:05:43.000,80.6,29,26.2
2023-12-04 02:15:43.000,80.4,29,26.2
2023-12-04 02:25:43.000,80.5,29,26.2
2023-12-04 02:35:43.000,80.2,29,26.2
2023-12-04 02:45:43.000,79.3,29.1,26.2
2023-12-04 02:55:43.000,79.7,29,26.2
2023-12-04 03:05:43.000,80.5,28.8,26
2023-12-04 03:15:43.000,80.6,28.8,26
2023-12-04 03:25:43.000,80.3,28.8,26
2023-12-04 03:35:43.000,79.2,28.7,25.8
2023-12-04 03:45:43.000,78.5,28.8,25.7
2023-12-04 03:55:43.000,77.8,28.8,25.7
2023-12-04 04:05:43.000,76.8,28.8,25.5
2023-12-04 04:15:43.000,76.5,28.8,25.4
2023-12-04 04:25:43.000,76.6,28.7,25.4
2023-12-04 04:35:43.000,78.4,28.5,25.5
2023-12-04 04:45:43.000,78,28.4,25.3
2023-12-04 04:55:43.000,79,28.2,25.3
2023-12-04 05:05:43.000,79.7,28.2,25.3
2023-12-04 05:15:43.000,79.9,28.2,25.4
2023-12-04 05:25:43.000,79.6,28.1,25.3
2023-12-04 05:35:43.000,80.2,28.1,25.3
2023-12-04 05:45:43.000,79.4,28.1,25.2
2023-12-04 05:55:43.000,78.6,28.3,25.3
2023-12-04 06:05:43.000,84.4,28.2,26
2023-12-04 06:15:43.000,86.1,27.6,25.7
2023-12-04 06:25:44.000,86.7,27.3,25.5
2023-12-04 06:35:43.000,86.8,27.3,25.5
2023-12-04 06:45:43.000,86.9,27.3,25.5
2023-12-04 06:55:43.000,87.3,27.2,25.5
2023-12-04 07:05:43.000,87,27.3,25.5
2023-12-04 07:15:43.000,86.4,27.5,25.6
2023-12-04 07:25:44.000,86,27.6,25.6
2023-12-04 07:35:44.000,85.5,27.7,25.7
2023-12-04 07:45:44.000,85.2,27.7,25.7
2023-12-04 07:55:44.000,85,27.8,25.7
2023-12-04 08:05:44.000,84.9,27.9,25.8
2023-12-04 08:15:44.000,84.9,27.9,25.8
2023-12-04 08:25:44.000,84.2,28.1,25.9
2023-12-04 08:35:44.000,83.4,28.3,26
2023-12-04 08:45:44.000,82.9,28.5,26.1
2023-12-04 08:55:44.000,83.1,28.7,26.3
2023-12-04 09:05:44.000,82.6,28.8,26.4
2023-12-04 09:15:44.000,82.3,28.9,26.4
2023-12-04 09:25:44.000,82.2,29.2,26.7
2023-12-04 09:35:44.000,81.8,29.3,26.7
2023-12-04 09:45:44.000,82.5,29.4,26.9
2023-12-04 09:55:44.000,80.9,29.8,27.1
2023-12-04 10:05:44.000,80.8,29.9,27.2
2023-12-04 10:15:44.000,80.8,30,27.2
2023-12-04 10:25:45.000,80.6,29.9,27.2
2023-12-04 10:35:45.000,82.1,30,27.4
2023-12-04 10:45:45.000,81.8,29.9,27.3
2023-12-04 10:55:44.000,81,29.7,27
2023-12-04 11:05:45.000,82.2,29.7,27.2
2023-12-04 11:15:44.000,81.6,29.9,27.3
2023-12-04 11:25:45.000,82.6,29.9,27.4
2023-12-04 11:35:45.000,80.5,29.9,27.2
2023-12-04 11:45:45.000,79.7,30.2,27.3
2023-12-04 11:55:45.000,78.8,30.4,27.4
2023-12-04 12:05:44.000,79.1,30.2,27.2
2023-12-04 12:15:44.000,79.1,30.4,27.4
2023-12-04 12:25:44.000,78.8,30.5,27.4
2023-12-04 12:35:44.000,79,30.4,27.4
2023-12-04 12:45:45.000,78.6,30.4,27.3
2023-12-04 12:55:44.000,80.1,30.5,27.6
2023-12-04 13:05:44.000,79.7,30.5,27.5
2023-12-04 13:15:44.000,78.6,30.5,27.4
2023-12-04 13:25:45.000,78.9,30.6,27.5
2023-12-04 13:35:44.000,77.7,30.6,27.4
2023-12-04 13:45:45.000,78.4,30.6,27.4
2023-12-04 13:55:44.000,77.2,30.7,27.3
2023-12-04 14:05:44.000,77.2,30.7,27.3
2023-12-04 14:15:46.000,76.7,30.7,27.3
2023-12-04 14:25:46.000,75.8,30.6,27.1
2023-12-04 14:35:46.000,77.4,30.6,27.3
2023-12-04 14:45:46.000,76.8,30.6,27.3
2023-12-04 14:55:46.000,77.3,30.6,27.3
2023-12-04 15:05:46.000,76.9,30.5,27.1
2023-12-04 15:15:46.000,77.9,30.4,27.2
2023-12-04 15:25:46.000,76.3,30.3,26.9
2023-12-04 15:35:46.000,77.4,30.2,27
2023-12-04 15:45:46.000,77.7,30.3,27
2023-12-04 15:55:46.000,76.7,30.2,26.9
2023-12-04 16:05:46.000,76.6,30.2,26.8
