,Time,RT,kW_Tot,kW_RT,CH Load,kW_CHH,kW_CHP,kW_CHS,kW_CDS,kW_CT,GPM,DeltaCHW,CHWS,CHWR,DeltaCDW,CDHI,CDLO,WBT,DeltaCT,Hz_ CHP,Hz_CHS,Hz_CDS,Hz_CT,Precent_CH,Precent_ CHP,Precent_CDS,Precent_CT,DateTime,RH [%],Temperature [°C],WBT_C,Time_Difference
2350,2024-08-17 08:50:00,327.9,287.5,0.877,63.4,215.0,21.8,0,31.2,19.5,1311.8,6.0,43.9,49.9,6.1,88.1,82.0,72.7,-9.3,47,0,47,48,74.8,7.6,10.9,6.8,2024-08-17 08:45:23,76.6,30.5,27.1,277.0
2351,2024-08-17 09:00:00,311.0,287.9,0.926,63.6,215.7,21.9,0,31.0,19.2,1309.4,5.7,44.3,50.0,5.9,88.2,82.3,72.7,-9.6,47,0,47,48,74.9,7.6,10.8,6.7,2024-08-17 08:55:23,76.3,30.5,27.1,277.0
2352,2024-08-17 09:10:00,293.1,267.7,0.913,56.3,190.9,23.3,0,33.3,20.3,1327.2,5.3,44.5,49.8,5.6,87.9,82.3,72.7,-9.6,48,0,48,49,71.3,8.7,12.4,7.6,2024-08-17 09:05:23,76.0,30.7,27.2,277.0
2353,2024-08-17 09:20:00,343.0,292.5,0.853,63.5,215.4,23.5,0,33.1,20.6,1349.5,6.1,44.5,50.6,6.1,88.6,82.5,72.7,-9.8,48,0,48,49,73.6,8.0,11.3,7.0,2024-08-17 09:15:23,75.5,30.7,27.1,277.0
2354,2024-08-17 09:30:00,347.7,289.0,0.831,62.4,211.6,23.5,0,33.3,20.6,1346.0,6.2,44.3,50.5,6.3,89.0,82.7,72.7,-10.0,48,0,48,49,73.2,8.1,11.5,7.1,2024-08-17 09:25:23,75.8,30.9,27.4,277.0
2355,2024-08-17 09:40:00,381.0,289.4,0.759,62.5,211.9,23.6,0,33.5,20.4,1344.8,6.8,44.5,51.3,6.2,89.1,82.9,72.7,-10.2,48,0,48,49,73.2,8.1,11.6,7.0,2024-08-17 09:35:23,74.9,31.1,27.4,277.0
2356,2024-08-17 09:50:00,391.2,312.5,0.799,69.5,235.6,23.5,0,33.0,20.5,1341.3,7.0,44.4,51.4,6.5,89.6,83.1,72.7,-10.4,48,0,48,49,75.4,7.5,10.5,6.5,2024-08-17 09:45:23,74.1,31.3,27.4,277.0
2357,2024-08-17 10:00:00,403.4,350.1,0.868,80.5,273.2,23.4,0,33.0,20.5,1344.8,7.2,44.5,51.7,6.6,90.2,83.6,72.7,-10.9,48,0,48,49,78.0,6.7,9.4,5.9,2024-08-17 09:55:23,73.3,31.4,27.4,277.0
2358,2024-08-17 10:10:00,398.2,306.2,0.769,67.5,229.0,23.3,0,33.3,20.5,1346.0,7.1,44.4,51.5,6.5,90.4,83.9,72.7,-11.2,48,0,48,49,74.8,7.6,10.9,6.7,2024-08-17 10:05:23,72.8,31.5,27.5,277.0
2359,2024-08-17 10:20:00,379.4,313.5,0.826,69.3,236.1,23.5,0,33.5,20.5,1339.0,6.8,44.5,51.3,6.9,90.4,83.5,72.7,-10.8,48,0,48,49,75.3,7.5,10.7,6.5,2024-08-17 10:15:23,70.4,31.7,27.2,277.0
2360,2024-08-17 10:30:00,402.0,302.8,0.753,66.2,225.6,23.4,0,33.3,20.5,1340.2,7.2,43.9,51.1,6.4,90.2,83.8,72.7,-11.1,48,0,48,49,74.5,7.7,11.0,6.8,2024-08-17 10:25:23,70.3,32.0,27.5,277.0
2361,2024-08-17 10:40:00,371.7,304.3,0.819,66.7,226.4,23.7,0,33.6,20.7,1351.8,6.6,44.8,51.4,6.3,90.0,83.7,72.7,-11.0,48,0,48,49,74.4,7.8,11.1,6.8,2024-08-17 10:35:23,70.2,32.3,27.7,277.0
2362,2024-08-17 10:50:00,385.6,311.2,0.807,68.9,233.7,23.7,0,33.4,20.4,1341.3,6.9,44.5,51.4,6.5,90.6,84.1,72.7,-11.4,48,0,48,49,75.1,7.6,10.7,6.6,2024-08-17 10:45:23,69.9,32.6,28.0,277.0
2363,2024-08-17 11:00:00,365.8,326.1,0.891,73.4,248.9,23.5,0,33.3,20.4,1350.6,6.5,44.9,51.4,6.7,90.7,84.0,72.7,-11.3,48,0,48,49,76.3,7.2,10.2,6.3,2024-08-17 10:55:23,66.2,32.7,27.5,277.0
2364,2024-08-17 11:10:00,394.3,305.0,0.774,66.2,224.5,23.6,0,35.5,21.5,1351.8,7.0,44.8,51.8,6.6,90.9,84.3,72.7,-11.6,48,0,49,50,73.6,7.7,11.6,7.0,2024-08-17 11:05:23,64.9,33.1,27.6,277.0
2365,2024-08-17 11:20:00,380.7,339.5,0.892,76.4,259.1,23.6,0,35.4,21.4,1343.7,6.8,44.3,51.1,6.6,90.9,84.3,72.7,-11.6,48,0,49,50,76.3,7.0,10.4,6.3,2024-08-17 11:15:23,67.9,33.1,28.1,277.0
2366,2024-08-17 11:30:00,348.6,321.1,0.921,70.9,240.5,23.6,0,35.4,21.5,1349.5,6.2,44.8,51.0,6.2,91.0,84.8,72.7,-12.1,48,0,49,50,74.9,7.3,11.0,6.7,2024-08-17 11:25:23,67.9,32.8,27.8,277.0
2367,2024-08-17 11:40:00,368.3,343.6,0.933,77.6,263.3,23.5,0,35.3,21.5,1359.9,6.5,45.0,51.5,6.5,91.5,85.0,72.7,-12.3,48,0,49,50,76.6,6.8,10.3,6.2,2024-08-17 11:35:23,68.5,32.8,28.0,277.0
2368,2024-08-17 11:50:00,398.2,325.2,0.817,72.1,244.5,23.7,0,35.5,21.5,1346.0,7.1,44.7,51.8,6.4,91.5,85.1,72.7,-12.4,48,0,49,50,75.2,7.3,10.9,6.6,2024-08-17 11:45:23,67.9,32.8,27.9,277.0
2369,2024-08-17 12:00:00,410.1,315.1,0.768,69.2,234.7,23.5,0,35.5,21.5,1348.3,7.3,44.7,52.0,6.8,91.7,84.9,72.7,-12.2,48,0,49,50,74.5,7.5,11.3,6.8,2024-08-17 11:55:23,67.1,33.3,28.2,277.0
2370,2024-08-17 12:10:00,398.2,319.6,0.803,70.5,239.2,23.5,0,35.3,21.6,1346.0,7.1,44.8,51.9,6.6,91.6,85.0,72.7,-12.3,48,0,49,50,74.8,7.4,11.0,6.8,2024-08-17 12:05:23,67.7,33.5,28.4,277.0
2371,2024-08-17 12:20:00,397.5,331.5,0.834,74.0,251.1,23.6,0,35.5,21.3,1343.7,7.1,44.7,51.8,6.6,91.7,85.1,72.7,-12.4,48,0,49,50,75.8,7.1,10.7,6.4,2024-08-17 12:15:23,67.3,33.8,28.6,277.0
2372,2024-08-17 12:30:00,409.4,342.5,0.837,77.3,262.1,23.4,0,35.5,21.5,1346.0,7.3,44.6,51.9,6.5,91.7,85.2,72.7,-12.5,48,0,49,50,76.5,6.8,10.4,6.3,2024-08-17 12:25:23,67.1,34.0,28.8,277.0
2373,2024-08-17 12:40:00,380.4,340.0,0.894,76.6,259.9,23.3,0,35.3,21.6,1342.5,6.8,44.8,51.6,6.4,91.8,85.4,72.7,-12.7,48,0,49,50,76.4,6.8,10.4,6.3,2024-08-17 12:35:23,65.9,34.2,28.8,277.0
2374,2024-08-17 12:50:00,388.3,338.2,0.871,76.0,257.8,23.4,0,35.3,21.6,1350.6,6.9,44.8,51.7,6.6,91.9,85.3,72.7,-12.6,48,0,49,50,76.2,6.9,10.5,6.4,2024-08-17 12:45:23,63.5,33.9,28.2,277.0
2375,2024-08-17 13:00:00,357.7,322.3,0.901,71.3,241.9,23.3,0,35.5,21.5,1341.3,6.4,45.1,51.5,6.3,91.5,85.2,72.7,-12.5,48,0,49,50,75.1,7.2,11.0,6.7,2024-08-17 12:55:23,65.8,33.9,28.5,277.0
2376,2024-08-17 13:10:00,402.0,345.7,0.86,78.3,265.5,23.4,0,35.3,21.5,1340.2,7.2,44.9,52.1,6.6,91.8,85.2,72.7,-12.5,48,0,49,50,76.8,6.8,10.2,6.2,2024-08-17 13:05:23,67.7,33.8,28.7,277.0
2377,2024-08-17 13:20:00,410.5,330.9,0.806,73.5,250.4,23.6,0,35.4,21.4,1349.5,7.3,44.9,52.2,6.9,92.2,85.3,72.7,-12.6,48,0,49,50,75.7,7.1,10.7,6.5,2024-08-17 13:15:23,64.4,33.7,28.0,277.0
2378,2024-08-17 13:30:00,393.6,321.1,0.816,70.7,240.7,23.3,0,35.6,21.5,1349.5,7.0,45.0,52.0,6.3,91.3,85.0,72.7,-12.3,48,0,49,50,74.9,7.3,11.1,6.7,2024-08-17 13:25:23,65.7,33.9,28.5,277.0
2379,2024-08-17 13:40:00,411.9,339.9,0.825,76.4,259.3,23.6,0,35.5,21.5,1354.1,7.3,44.6,51.9,6.5,91.6,85.1,72.7,-12.4,48,0,49,50,76.3,6.9,10.4,6.3,2024-08-17 13:35:23,65.0,34.0,28.5,277.0
2380,2024-08-17 13:50:00,396.6,341.7,0.861,77.0,261.3,23.6,0,35.4,21.4,1359.9,7.0,44.7,51.7,6.8,91.9,85.1,72.7,-12.4,48,0,49,50,76.5,6.9,10.4,6.3,2024-08-17 13:45:23,66.4,33.8,28.5,277.0
2381,2024-08-17 14:00:00,363.9,338.8,0.931,76.2,258.6,23.6,0,35.4,21.3,1364.5,6.4,45.2,51.6,6.2,91.2,85.0,72.7,-12.3,48,0,49,50,76.3,7.0,10.4,6.3,2024-08-17 13:55:23,66.0,34.0,28.6,277.0
2382,2024-08-17 14:10:00,410.5,325.1,0.792,72.0,244.4,23.6,0,35.5,21.6,1349.5,7.3,44.4,51.7,6.6,91.8,85.2,72.7,-12.5,48,0,49,50,75.2,7.3,10.9,6.6,2024-08-17 14:05:23,63.1,34.1,28.2,277.0
2383,2024-08-17 14:20:00,361.7,342.1,0.946,77.2,261.8,23.5,0,35.3,21.6,1356.4,6.4,44.9,51.3,6.1,90.9,84.8,72.7,-12.1,48,0,49,50,76.5,6.9,10.3,6.3,2024-08-17 14:15:23,64.6,33.8,28.2,277.0
2384,2024-08-17 14:30:00,370.5,316.1,0.853,69.4,235.4,23.6,0,35.5,21.6,1347.2,6.6,44.9,51.5,6.4,90.7,84.3,72.7,-11.6,48,0,49,50,74.5,7.5,11.2,6.8,2024-08-17 14:25:23,64.6,33.9,28.3,277.0
2385,2024-08-17 14:40:00,386.6,319.8,0.827,70.4,239.0,23.6,0,35.6,21.5,1344.8,6.9,44.3,51.2,6.6,91.1,84.5,72.7,-11.8,48,0,49,50,74.7,7.4,11.1,6.7,2024-08-17 14:35:23,65.6,33.9,28.5,277.0
2386,2024-08-17 14:50:00,354.2,332.2,0.938,74.3,251.9,23.6,0,35.3,21.4,1349.5,6.3,44.8,51.1,6.1,90.8,84.7,72.7,-12.0,48,0,49,50,75.8,7.1,10.6,6.4,2024-08-17 14:45:23,65.7,33.9,28.5,277.0
2387,2024-08-17 15:00:00,387.0,326.0,0.842,72.4,245.7,23.6,0,35.3,21.4,1346.0,6.9,44.5,51.4,6.4,90.9,84.5,72.7,-11.8,48,0,49,50,75.4,7.2,10.8,6.6,2024-08-17 14:55:23,65.5,34.1,28.7,277.0
2388,2024-08-17 15:10:00,386.0,335.4,0.869,75.1,254.9,23.5,0,35.4,21.6,1362.2,6.8,44.6,51.4,6.4,91.5,85.1,72.7,-12.4,48,0,49,50,76.0,7.0,10.6,6.4,2024-08-17 15:05:23,65.2,34.5,29.0,277.0
2389,2024-08-17 15:20:00,391.3,324.2,0.829,71.8,243.6,23.7,0,35.5,21.5,1361.1,6.9,44.7,51.6,6.3,91.4,85.1,72.7,-12.4,48,0,49,50,75.1,7.3,11.0,6.6,2024-08-17 15:15:23,64.7,34.7,29.0,277.0
2390,2024-08-17 15:30:00,370.1,337.3,0.911,75.8,257.1,23.5,0,35.3,21.4,1346.0,6.6,44.9,51.5,6.5,91.8,85.3,72.7,-12.6,48,0,49,50,76.2,7.0,10.5,6.3,2024-08-17 15:25:23,64.1,34.6,28.9,277.0
2391,2024-08-17 15:40:00,386.6,319.9,0.827,70.7,239.7,23.5,0,35.2,21.5,1344.8,6.9,44.9,51.8,6.6,91.8,85.2,72.7,-12.5,48,0,49,50,74.9,7.3,11.0,6.7,2024-08-17 15:35:23,63.5,34.8,28.9,277.0
2392,2024-08-17 15:50:00,405.5,314.7,0.776,69.1,234.5,23.5,0,35.3,21.4,1351.8,7.2,44.9,52.1,6.5,91.7,85.2,72.7,-12.5,48,0,49,50,74.5,7.5,11.2,6.8,2024-08-17 15:45:23,64.0,34.7,28.9,277.0
2393,2024-08-17 16:00:00,422.1,341.9,0.81,77.1,261.6,23.4,0,35.3,21.5,1350.6,7.5,44.4,51.9,6.7,91.5,84.8,72.7,-12.1,48,0,49,50,76.5,6.9,10.3,6.3,2024-08-17 15:55:23,64.2,34.2,28.5,277.0
2394,2024-08-17 16:10:00,403.4,331.3,0.821,73.9,250.8,23.5,0,35.4,21.5,1344.8,7.2,44.7,51.9,6.6,91.5,84.9,72.7,-12.2,48,0,49,50,75.7,7.1,10.7,6.5,2024-08-17 16:05:23,65.1,34.2,28.7,277.0
2395,2024-08-17 16:20:00,398.2,328.5,0.825,73.0,247.7,23.6,0,35.8,21.5,1346.0,7.1,45.0,52.1,6.7,91.7,85.0,72.7,-12.3,48,0,49,50,75.4,7.2,10.9,6.5,2024-08-17 16:15:23,64.3,33.9,28.3,277.0
2396,2024-08-17 16:30:00,413.3,335.0,0.811,74.8,254.6,23.6,0,35.2,21.6,1358.7,7.3,45.1,52.4,6.7,91.6,84.9,72.7,-12.2,48,0,49,50,76.0,7.0,10.5,6.4,2024-08-17 16:25:23,66.7,33.7,28.5,277.0
2397,2024-08-17 16:40:00,390.0,333.5,0.855,74.3,252.9,23.6,0,35.4,21.6,1356.4,6.9,45.1,52.0,6.7,91.5,84.8,72.7,-12.1,48,0,49,50,75.8,7.1,10.6,6.5,2024-08-17 16:35:23,67.3,33.6,28.5,277.0
2398,2024-08-17 16:50:00,416.8,344.9,0.827,77.9,264.3,23.8,0,35.3,21.5,1351.8,7.4,44.8,52.2,6.8,91.7,84.9,72.7,-12.2,48,0,49,50,76.6,6.9,10.2,6.2,2024-08-17 16:45:23,67.2,33.4,28.3,277.0
2399,2024-08-17 17:00:00,392.6,343.6,0.875,77.6,263.4,23.4,0,35.5,21.4,1346.0,7.0,45.0,52.0,6.5,91.3,84.8,72.7,-12.1,48,0,49,50,76.6,6.8,10.3,6.2,2024-08-17 16:55:23,69.6,33.3,28.6,277.0
2400,2024-08-17 17:10:00,425.3,345.3,0.812,78.1,264.8,23.6,0,35.5,21.4,1361.1,7.5,44.6,52.1,7.0,91.8,84.8,72.7,-12.1,48,0,49,50,76.7,6.8,10.3,6.2,2024-08-17 17:05:23,70.4,33.1,28.5,277.0
2401,2024-08-17 17:20:00,382.4,308.9,0.808,67.3,228.4,23.6,0,35.3,21.6,1349.5,6.8,45.1,51.9,6.7,91.8,85.1,72.7,-12.4,48,0,49,50,73.9,7.6,11.4,7.0,2024-08-17 17:15:23,70.4,33.0,28.5,277.0
2402,2024-08-17 17:30:00,401.3,327.0,0.815,72.7,246.8,23.7,0,35.1,21.5,1356.4,7.1,44.9,52.0,6.8,91.8,85.0,72.7,-12.3,48,0,49,50,75.5,7.2,10.7,6.6,2024-08-17 17:25:23,71.7,32.9,28.5,277.0
2403,2024-08-17 17:40:00,383.3,334.6,0.873,74.8,253.9,23.6,0,35.5,21.5,1353.0,6.8,44.9,51.7,6.7,91.8,85.1,72.7,-12.4,48,0,49,50,75.9,7.1,10.6,6.4,2024-08-17 17:35:23,70.9,32.8,28.3,277.0
2404,2024-08-17 17:50:00,384.0,334.4,0.871,74.7,253.6,23.7,0,35.5,21.6,1355.3,6.8,45.0,51.8,7.1,91.9,84.8,72.7,-12.1,48,0,49,50,75.8,7.1,10.6,6.5,2024-08-17 17:45:23,71.0,32.7,28.3,277.0
2405,2024-08-17 18:00:00,408.7,344.9,0.844,77.8,264.5,23.7,0,35.2,21.5,1362.2,7.2,44.8,52.0,7.0,91.9,84.9,72.7,-12.2,48,0,49,50,76.7,6.9,10.2,6.2,2024-08-17 17:55:23,72.1,32.6,28.4,277.0
2406,2024-08-17 18:10:00,413.6,327.6,0.792,72.8,247.0,23.6,0,35.4,21.6,1359.9,7.3,44.8,52.1,7.1,92.0,84.9,72.7,-12.2,48,0,49,50,75.4,7.2,10.8,6.6,2024-08-17 18:05:23,71.2,32.6,28.2,277.0
2407,2024-08-17 18:20:00,408.3,334.9,0.82,75.0,254.6,23.6,0,35.1,21.6,1361.1,7.2,44.8,52.0,7.0,91.8,84.8,72.7,-12.1,48,0,49,50,76.0,7.0,10.5,6.4,2024-08-17 18:15:23,71.3,32.5,28.2,277.0
2408,2024-08-17 18:30:00,418.2,329.7,0.788,73.4,249.1,23.6,0,35.4,21.5,1356.4,7.4,44.6,52.0,6.8,91.7,84.9,72.7,-12.2,48,0,49,50,75.6,7.2,10.7,6.5,2024-08-17 18:25:23,70.0,32.5,27.9,277.0
2409,2024-08-17 18:40:00,383.3,343.4,0.896,77.5,262.9,23.6,0,35.4,21.5,1353.0,6.8,44.9,51.7,6.6,91.5,84.9,72.7,-12.2,48,0,49,50,76.6,6.9,10.3,6.2,2024-08-17 18:35:23,69.7,32.3,27.7,277.0
2410,2024-08-17 18:50:00,376.7,298.6,0.793,64.2,217.9,23.5,0,35.5,21.6,1349.5,6.7,44.6,51.3,6.5,91.3,84.8,72.7,-12.1,48,0,49,50,73.0,7.9,11.9,7.3,2024-08-17 18:45:23,73.3,32.3,28.3,277.0
2411,2024-08-17 19:00:00,369.8,313.8,0.848,68.7,233.1,23.5,0,35.6,21.6,1344.8,6.6,44.4,51.0,6.5,91.1,84.6,72.7,-11.9,48,0,49,50,74.3,7.5,11.3,6.9,2024-08-17 18:55:23,73.0,32.2,28.1,277.0
2412,2024-08-17 19:10:00,386.1,291.6,0.755,63.3,215.6,22.2,0,33.6,20.2,1323.7,7.0,44.2,51.2,6.5,91.0,84.5,72.7,-11.8,47,0,48,49,74.0,7.6,11.5,6.9,2024-08-17 19:05:23,73.0,32.3,28.2,277.0
2413,2024-08-17 19:20:00,354.6,309.1,0.872,68.6,233.6,22.1,0,33.0,20.4,1329.6,6.4,44.2,50.6,6.4,90.7,84.3,72.7,-11.6,47,0,48,49,75.6,7.1,10.7,6.6,2024-08-17 19:15:23,73.2,32.1,28.1,277.0
2414,2024-08-17 19:30:00,345.9,278.1,0.804,59.6,202.3,22.1,0,33.3,20.4,1317.8,6.3,44.2,50.5,6.0,90.1,84.1,72.7,-11.4,47,0,48,49,72.7,8.0,12.0,7.3,2024-08-17 19:25:23,73.1,32.1,28.0,277.0
2415,2024-08-17 19:40:00,343.1,276.8,0.807,59.4,201.5,22.0,0,33.1,20.3,1307.0,6.3,44.2,50.5,6.0,90.0,84.0,72.7,-11.3,47,0,48,49,72.8,7.9,11.9,7.3,2024-08-17 19:35:23,69.8,32.1,27.5,277.0
2416,2024-08-17 19:50:00,298.4,273.7,0.917,58.4,198.1,21.9,0,33.3,20.4,1302.2,5.5,44.2,49.7,5.6,89.4,83.8,72.7,-11.1,47,0,48,49,72.4,8.0,12.2,7.5,2024-08-17 19:45:23,71.0,32.2,27.8,277.0
2417,2024-08-17 20:00:00,286.0,253.2,0.885,52.4,177.9,21.8,0,33.1,20.4,1295.0,5.3,44.2,49.5,5.4,88.9,83.5,72.7,-10.8,47,0,48,49,70.3,8.6,13.1,8.0,2024-08-17 19:55:23,72.3,32.0,27.8,277.0
2418,2024-08-17 20:10:00,295.7,251.3,0.85,52.7,178.7,21.9,0,31.5,19.1,1314.2,5.4,44.2,49.6,5.3,88.5,83.2,72.7,-10.5,47,0,47,48,71.1,8.7,12.5,7.6,2024-08-17 20:05:23,73.4,32.1,28.1,277.0
2419,2024-08-17 20:20:00,293.8,265.3,0.903,56.8,192.7,22.0,0,31.4,19.2,1305.8,5.4,44.1,49.5,5.6,88.9,83.3,72.7,-10.6,47,0,47,48,72.6,8.3,11.8,7.2,2024-08-17 20:15:23,74.3,32.0,28.1,277.0
2420,2024-08-17 20:30:00,284.5,262.5,0.923,56.0,190.1,22.0,0,31.2,19.1,1313.0,5.2,44.3,49.5,5.3,88.8,83.5,72.7,-10.8,47,0,47,48,72.4,8.4,11.9,7.3,2024-08-17 20:25:24,74.4,31.9,28.0,276.0
2421,2024-08-17 20:40:00,266.1,265.8,0.999,57.0,193.4,22.1,0,31.2,19.1,1303.4,4.9,44.4,49.3,5.1,88.4,83.3,72.7,-10.6,47,0,47,48,72.8,8.3,11.7,7.2,2024-08-17 20:35:24,72.4,31.8,27.7,276.0
2422,2024-08-17 20:50:00,273.0,266.3,0.975,57.0,193.6,22.1,0,31.3,19.3,1310.6,5.0,44.3,49.3,5.2,87.8,82.6,72.7,-9.9,47,0,47,48,72.7,8.3,11.8,7.3,2024-08-17 20:45:24,72.1,31.6,27.4,276.0
2423,2024-08-17 21:00:00,303.0,255.5,0.843,54.0,183.1,22.0,0,31.3,19.1,1298.6,5.6,43.8,49.4,5.3,87.7,82.4,72.7,-9.7,47,0,47,48,71.6,8.6,12.3,7.5,2024-08-17 20:55:24,71.6,31.6,27.4,276.0
2424,2024-08-17 21:10:00,265.2,243.7,0.919,51.8,175.8,20.6,0,29.3,18.1,1273.0,5.0,44.2,49.2,5.0,87.3,82.3,72.7,-9.6,46,0,46,47,72.1,8.4,12.0,7.4,2024-08-17 21:05:24,72.8,31.6,27.5,276.0
2425,2024-08-17 21:20:00,251.2,226.9,0.903,46.9,159.1,20.5,0,29.1,18.2,1282.8,4.7,44.3,49.0,4.8,87.0,82.2,72.7,-9.5,46,0,46,47,70.1,9.1,12.8,8.0,2024-08-17 21:15:24,72.4,31.5,27.4,276.0
2426,2024-08-17 21:30:00,269.2,219.4,0.815,44.6,151.4,20.6,0,29.4,18.0,1266.8,5.1,44.2,49.3,4.6,86.5,81.9,72.7,-9.2,46,0,46,47,69.0,9.4,13.4,8.2,2024-08-17 21:25:24,72.1,31.4,27.3,276.0
2427,2024-08-17 21:40:00,0.0,68.1,0.0,0.0,0.2,20.6,0,29.1,18.2,0.0,5.2,44.0,49.2,5.0,86.7,81.7,72.7,-9.0,46,0,46,47,0.3,30.3,42.8,26.7,2024-08-17 21:35:24,72.5,31.4,27.3,276.0
2428,2024-08-17 21:50:00,237.5,235.1,0.99,49.2,167.1,20.4,0,29.3,18.2,1266.8,4.5,44.5,49.0,4.7,86.6,81.9,72.7,-9.2,46,0,46,47,71.1,8.7,12.5,7.7,2024-08-17 21:45:24,71.9,31.3,27.1,276.0
2429,2024-08-17 22:00:00,249.5,248.5,0.996,53.2,180.6,20.5,0,29.3,18.2,1274.2,4.7,44.6,49.3,4.6,86.1,81.5,72.7,-8.8,46,0,46,47,72.6,8.3,11.8,7.3,2024-08-17 21:55:24,72.1,31.4,27.2,276.0
2430,2024-08-17 22:10:00,247.4,225.5,0.912,46.5,158.7,19.3,0,29.4,18.1,1236.8,4.8,44.5,49.3,4.7,86.3,81.6,72.7,-8.9,45,0,46,47,70.4,8.5,13.0,8.0,2024-08-17 22:05:24,72.1,31.4,27.2,276.0
2431,2024-08-17 22:20:00,247.6,227.2,0.917,47.0,160.4,19.2,0,29.3,18.3,1238.0,4.8,44.2,49.0,4.3,85.8,81.5,72.7,-8.8,45,0,46,47,70.6,8.5,12.9,8.0,2024-08-17 22:15:24,72.6,31.4,27.3,276.0
2432,2024-08-17 22:30:00,229.5,224.9,0.98,46.3,158.2,19.3,0,29.1,18.2,1251.9,4.4,44.3,48.7,4.4,85.8,81.4,72.7,-8.7,45,0,46,47,70.4,8.6,13.0,8.1,2024-08-17 22:25:24,73.0,31.4,27.4,276.0
2433,2024-08-17 22:40:00,254.8,227.5,0.893,47.4,160.9,19.3,0,29.2,18.2,1248.1,4.9,43.9,48.8,4.5,85.9,81.4,72.7,-8.7,45,0,46,47,70.7,8.5,12.8,8.0,2024-08-17 22:35:25,72.9,31.5,27.4,275.0
2434,2024-08-17 22:50:00,249.4,227.4,0.912,47.4,160.7,19.2,0,29.2,18.3,1246.9,4.8,44.1,48.9,4.5,85.9,81.4,72.7,-8.7,45,0,46,47,70.7,8.4,12.8,8.0,2024-08-17 22:45:25,73.1,31.5,27.5,275.0
2435,2024-08-17 23:00:00,234.0,220.5,0.942,45.3,153.8,19.3,0,29.2,18.2,1248.1,4.5,44.4,48.9,4.3,85.9,81.6,72.7,-8.9,45,0,46,47,69.7,8.8,13.3,8.2,2024-08-17 22:55:25,73.6,31.4,27.5,275.0
2436,2024-08-17 23:10:00,244.7,228.0,0.932,48.1,163.3,19.3,0,27.1,18.3,1249.4,4.7,44.4,49.1,4.5,86.2,81.7,72.7,-9.0,45,0,45,47,71.6,8.4,11.9,8.0,2024-08-17 23:05:25,74.6,31.3,27.6,275.0
2437,2024-08-17 23:20:00,233.6,215.3,0.922,44.3,150.3,19.3,0,27.4,18.3,1245.6,4.5,44.1,48.6,4.5,86.3,81.8,72.7,-9.1,45,0,45,47,69.8,8.9,12.7,8.5,2024-08-17 23:15:25,75.3,31.2,27.6,275.0
2438,2024-08-17 23:30:00,251.1,213.4,0.85,43.8,148.6,19.1,0,27.3,18.4,1255.6,4.8,44.1,48.9,4.6,86.3,81.7,72.7,-9.0,45,0,45,47,69.6,9.0,12.8,8.6,2024-08-17 23:25:25,75.1,31.2,27.5,275.0
2439,2024-08-17 23:40:00,217.2,213.2,0.981,43.8,148.7,18.9,0,27.3,18.3,1212.5,4.3,44.1,48.4,4.2,85.8,81.6,72.7,-8.9,45,0,45,47,69.7,8.9,12.8,8.6,2024-08-17 23:35:25,75.2,31.0,27.4,275.0
2440,2024-08-17 23:50:00,188.5,197.9,1.05,39.3,133.3,18.9,0,27.2,18.4,1222.8,3.7,44.4,48.1,3.5,84.8,81.3,72.7,-8.6,45,0,45,47,67.4,9.6,13.8,9.3,2024-08-17 23:45:25,75.5,31.0,27.4,275.0
2441,2024-08-18 00:00:00,198.3,192.3,0.97,37.6,127.7,19.0,0,27.4,18.3,1220.2,3.9,44.1,48.0,3.4,84.1,80.7,72.7,-8.0,45,0,45,47,66.4,9.9,14.2,9.5,2024-08-17 23:55:25,76.2,30.8,27.3,275.0
2442,2024-08-18 00:10:00,194.0,190.6,0.982,37.0,125.8,19.1,0,27.3,18.4,1225.3,3.8,44.2,48.0,3.5,84.1,80.6,72.7,-7.9,45,0,45,47,66.0,10.0,14.3,9.7,2024-08-18 00:05:25,76.3,30.8,27.4,275.0
2443,2024-08-18 00:20:00,187.5,185.5,0.989,35.6,120.8,19.0,0,27.3,18.4,1216.3,3.7,44.3,48.0,3.4,84.0,80.6,72.7,-7.9,45,0,45,47,65.1,10.3,14.7,9.9,2024-08-18 00:15:25,76.4,30.8,27.3,275.0
2444,2024-08-18 00:30:00,197.9,182.6,0.923,34.8,118.2,19.0,0,27.3,18.2,1217.6,3.9,44.1,48.0,3.4,83.9,80.5,72.7,-7.8,45,0,45,47,64.7,10.4,14.9,10.0,2024-08-18 00:25:25,76.0,30.9,27.4,275.0
2445,2024-08-18 00:40:00,197.0,190.3,0.966,37.1,125.8,18.9,0,27.4,18.3,1212.5,3.9,44.1,48.0,3.5,84.1,80.6,72.7,-7.9,45,0,45,47,66.1,9.9,14.4,9.6,2024-08-18 00:35:25,76.7,30.8,27.4,275.0
2446,2024-08-18 00:50:00,187.5,190.6,1.017,37.2,126.3,18.8,0,27.2,18.3,1216.3,3.7,44.2,47.9,3.4,84.0,80.6,72.7,-7.9,45,0,45,47,66.3,9.9,14.3,9.6,2024-08-18 00:45:25,77.3,30.7,27.4,275.0
