,Time,RT,kW_Tot,kW_RT,CH Load,kW_CHH,kW_CHP,kW_CHS,kW_CDS,kW_CT,GPM,DeltaCHW,CHWS,CHWR,DeltaCDW,CDHI,CDLO,WBT,DeltaCT,Hz_ CHP,Hz_CHS,Hz_CDS,Hz_CT,Precent_CH,Precent_ CHP,Precent_CDS,Precent_CT,DateTime,RH [%],Temperature [°C],WBT_C,Time_Difference
3409,2024-03-24 21:00:00,304.4,272.9,0.896,58.3,198.0,22.3,0,32.7,20.0,1353.0,5.4,45.6,51.0,5.9,89.7,83.8,72.7,-11.1,47,0,48,48,72.5,8.2,12.0,7.3,2024-03-24 21:02:51,73.8,31.6,27.7,171.0
3410,2024-03-24 21:10:00,285.5,267.3,0.936,56.8,192.6,22.0,0,32.7,19.9,1343.7,5.1,45.5,50.6,5.8,89.5,83.7,72.7,-11.0,47,0,48,48,72.1,8.2,12.2,7.4,2024-03-24 21:12:51,73.2,31.6,27.6,171.0
3411,2024-03-24 21:20:00,308.2,267.4,0.868,56.6,192.0,22.0,0,33.2,20.2,1344.8,5.5,45.3,50.8,5.5,89.1,83.6,72.7,-10.9,47,0,48,48,71.8,8.2,12.4,7.6,2024-03-24 21:22:51,72.7,31.5,27.4,171.0
3412,2024-03-24 21:30:00,291.8,267.9,0.918,56.7,192.4,22.1,0,33.2,20.2,1321.3,5.3,45.4,50.7,5.6,89.2,83.6,72.7,-10.9,47,0,48,48,71.8,8.3,12.4,7.5,2024-03-24 21:32:51,73.1,31.5,27.4,171.0
3413,2024-03-24 21:40:00,282.8,258.4,0.914,54.0,183.4,22.1,0,32.9,20.1,1330.8,5.1,45.4,50.5,5.5,89.2,83.7,72.7,-11.0,47,0,48,48,70.9,8.5,12.7,7.8,2024-03-24 21:42:51,75.6,31.5,27.8,171.0
3414,2024-03-24 21:50:00,291.8,259.4,0.889,54.4,184.5,21.9,0,33.0,20.0,1321.3,5.3,45.4,50.7,5.4,89.1,83.7,72.7,-11.0,47,0,48,48,71.1,8.4,12.7,7.7,2024-03-24 21:52:51,75.4,31.4,27.8,171.0
3415,2024-03-24 22:00:00,280.1,256.8,0.917,53.9,183.0,20.6,0,33.1,20.1,1292.5,5.2,45.3,50.5,5.4,89.0,83.6,72.7,-10.9,46,0,48,48,71.3,8.0,12.9,7.8,2024-03-24 22:02:51,76.3,31.4,27.9,171.0
3416,2024-03-24 22:10:00,258.5,279.2,1.08,60.6,205.7,20.5,0,32.9,20.1,1292.5,4.8,45.3,50.1,5.3,88.7,83.4,72.7,-10.7,46,0,48,48,73.7,7.3,11.8,7.2,2024-03-24 22:12:51,76.2,31.4,27.9,171.0
3417,2024-03-24 22:20:00,280.3,263.0,0.938,55.9,189.6,20.4,0,33.0,20.0,1293.8,5.2,45.3,50.5,5.6,89.1,83.5,72.7,-10.8,46,0,48,48,72.1,7.8,12.5,7.6,2024-03-24 22:22:51,76.4,31.3,27.8,171.0
3418,2024-03-24 22:30:00,259.0,248.4,0.959,51.5,174.8,20.5,0,33.0,20.1,1295.0,4.8,45.5,50.3,5.2,88.5,83.3,72.7,-10.6,46,0,48,48,70.4,8.3,13.3,8.1,2024-03-24 22:32:51,76.5,31.3,27.8,171.0
3419,2024-03-24 22:40:00,276.7,264.6,0.956,56.3,191.2,20.6,0,33.0,19.9,1302.2,5.1,45.2,50.3,5.4,88.5,83.1,72.7,-10.4,46,0,48,48,72.2,7.8,12.5,7.5,2024-03-24 22:42:51,76.4,31.2,27.8,171.0
3420,2024-03-24 22:50:00,287.0,262.1,0.913,55.5,188.4,20.5,0,33.1,20.0,1299.8,5.3,45.2,50.5,5.3,88.5,83.2,72.7,-10.5,46,0,48,48,71.9,7.8,12.6,7.6,2024-03-24 22:52:51,76.0,31.2,27.7,171.0
3421,2024-03-24 23:00:00,273.4,273.7,1.001,58.7,200.1,20.5,0,33.1,19.9,1286.5,5.1,45.3,50.4,5.4,88.5,83.1,72.7,-10.4,46,0,48,48,73.1,7.5,12.1,7.3,2024-03-24 23:02:51,75.0,31.3,27.6,171.0
3422,2024-03-24 23:10:00,227.0,242.2,1.067,49.4,168.8,20.5,0,32.7,20.2,1297.4,4.2,45.3,49.5,5.1,88.1,83.0,72.7,-10.3,46,0,48,48,69.7,8.5,13.5,8.3,2024-03-24 23:12:51,74.7,31.3,27.5,171.0
3423,2024-03-24 23:20:00,242.8,244.2,1.006,50.3,170.6,20.5,0,32.9,20.1,1295.0,4.5,45.4,49.9,4.9,87.5,82.6,72.7,-9.9,46,0,48,48,69.9,8.4,13.5,8.2,2024-03-24 23:22:51,74.7,31.3,27.5,171.0
3424,2024-03-24 23:30:00,236.5,245.0,1.036,50.4,171.0,20.6,0,33.1,20.2,1290.1,4.4,45.2,49.6,4.9,87.5,82.6,72.7,-9.9,46,0,48,48,69.8,8.4,13.5,8.3,2024-03-24 23:32:51,74.6,31.2,27.4,171.0
3425,2024-03-24 23:40:00,218.7,233.3,1.067,47.0,159.4,20.4,0,33.3,20.2,1280.4,4.1,45.4,49.5,4.4,86.8,82.4,72.7,-9.7,46,0,48,48,68.3,8.7,14.3,8.7,2024-03-24 23:42:51,74.8,31.2,27.5,171.0
3426,2024-03-24 23:50:00,209.2,212.5,1.015,41.0,139.2,20.4,0,32.7,20.2,1287.7,3.9,45.6,49.5,4.3,86.5,82.2,72.7,-9.5,46,0,48,48,65.5,9.6,15.4,9.5,2024-03-24 23:52:51,75.6,31.2,27.6,171.0
3427,2024-03-25 00:00:00,227.7,222.6,0.978,43.9,149.0,20.7,0,33.0,20.0,1301.0,4.2,45.3,49.5,4.4,86.4,82.0,72.7,-9.3,46,0,48,48,66.9,9.3,14.8,9.0,2024-03-25 00:02:51,75.9,31.1,27.5,171.0
3428,2024-03-25 00:10:00,257.3,250.5,0.973,52.2,177.1,20.6,0,32.7,20.1,1286.5,4.8,45.3,50.1,5.0,87.2,82.2,72.7,-9.5,46,0,48,48,70.7,8.2,13.0,8.0,2024-03-25 00:12:51,76.1,31.0,27.5,171.0
3429,2024-03-25 00:20:00,275.4,269.6,0.979,57.7,195.7,20.7,0,33.0,20.2,1296.2,5.1,45.0,50.1,5.3,87.7,82.4,72.7,-9.7,46,0,48,48,72.6,7.7,12.3,7.5,2024-03-25 00:22:51,76.2,31.0,27.5,171.0
3430,2024-03-25 00:30:00,264.1,231.8,0.877,46.6,158.2,20.5,0,33.1,20.0,1293.8,4.9,45.2,50.1,5.1,87.7,82.6,72.7,-9.9,46,0,48,48,68.3,8.8,14.3,8.6,2024-03-25 00:32:51,76.6,31.0,27.6,171.0
3431,2024-03-25 00:40:00,237.6,271.1,1.141,58.2,197.6,20.5,0,32.9,20.1,1296.2,4.4,45.6,50.0,4.8,87.5,82.7,72.7,-10.0,46,0,48,48,72.9,7.6,12.1,7.4,2024-03-25 00:42:51,77.1,30.9,27.5,171.0
3432,2024-03-25 00:50:00,243.5,258.9,1.064,54.7,185.6,20.7,0,32.5,20.1,1298.6,4.5,45.7,50.2,4.7,87.2,82.5,72.7,-9.8,46,0,48,48,71.7,8.0,12.6,7.8,2024-03-25 00:52:51,76.0,30.9,27.3,171.0
3433,2024-03-25 01:00:00,270.8,242.5,0.896,50.2,170.3,19.3,0,32.7,20.3,1274.2,5.1,45.1,50.2,5.1,87.7,82.6,72.7,-9.9,45,0,48,48,70.2,7.9,13.5,8.4,2024-03-25 01:02:51,77.6,30.8,27.5,171.0
3434,2024-03-25 01:10:00,254.8,250.9,0.984,52.6,178.4,19.3,0,32.9,20.3,1274.2,4.8,45.1,49.9,4.8,87.2,82.4,72.7,-9.7,45,0,48,48,71.1,7.7,13.1,8.1,2024-03-25 01:12:51,77.6,30.8,27.5,171.0
3435,2024-03-25 01:20:00,259.1,250.5,0.966,52.4,178.0,19.4,0,33.0,20.1,1269.3,4.9,45.5,50.4,5.0,87.3,82.3,72.7,-9.6,45,0,48,48,71.1,7.8,13.2,8.0,2024-03-25 01:22:51,77.3,30.8,27.5,171.0
3436,2024-03-25 01:30:00,254.1,249.6,0.982,52.3,177.3,19.2,0,32.9,20.2,1270.5,4.8,45.5,50.3,4.9,87.3,82.4,72.7,-9.7,45,0,48,48,71.0,7.7,13.2,8.1,2024-03-25 01:32:51,77.4,30.8,27.5,171.0
3437,2024-03-25 01:40:00,237.1,245.3,1.035,51.0,173.0,19.4,0,32.9,20.1,1264.3,4.5,45.4,49.9,4.8,87.1,82.3,72.7,-9.6,45,0,48,48,70.5,7.9,13.4,8.2,2024-03-25 01:42:51,77.1,30.8,27.4,171.0
3438,2024-03-25 01:50:00,250.0,236.5,0.946,48.4,164.2,19.3,0,32.8,20.3,1276.7,4.7,45.2,49.9,4.6,86.8,82.2,72.7,-9.5,45,0,48,48,69.4,8.2,13.9,8.6,2024-03-25 01:52:51,77.2,30.7,27.4,171.0
3439,2024-03-25 02:00:00,238.7,247.6,1.038,51.7,175.5,19.3,0,32.8,20.1,1273.0,4.5,45.2,49.7,4.6,86.5,81.9,72.7,-9.2,45,0,48,48,70.9,7.8,13.2,8.1,2024-03-25 02:02:51,77.1,30.6,27.3,171.0
3440,2024-03-25 02:10:00,228.6,256.4,1.122,54.2,184.0,19.2,0,33.1,20.1,1246.9,4.4,45.5,49.9,4.5,86.4,81.9,72.7,-9.2,45,0,48,48,71.8,7.5,12.9,7.8,2024-03-25 02:12:51,77.7,30.4,27.2,171.0
3441,2024-03-25 02:20:00,246.6,196.7,0.798,36.8,124.9,19.1,0,32.8,19.9,1259.4,4.7,45.2,49.9,4.4,86.2,81.8,72.7,-9.1,45,0,48,48,63.5,9.7,16.7,10.1,2024-03-25 02:22:51,77.9,30.4,27.2,171.0
3442,2024-03-25 02:30:00,229.5,212.9,0.928,41.5,140.8,19.2,0,32.9,20.0,1251.9,4.4,45.2,49.6,4.6,86.2,81.6,72.7,-8.9,45,0,48,48,66.1,9.0,15.4,9.4,2024-03-25 02:32:51,78.1,30.3,27.2,171.0
3443,2024-03-25 02:40:00,209.1,242.5,1.16,50.2,170.4,19.1,0,32.8,20.2,1254.4,4.0,45.3,49.3,4.4,85.9,81.5,72.7,-8.8,45,0,48,48,70.3,7.9,13.5,8.3,2024-03-25 02:42:51,78.0,30.3,27.1,171.0
3444,2024-03-25 02:50:00,230.7,249.2,1.08,51.8,176.8,19.3,0,33.2,19.9,1258.1,4.4,45.2,49.6,4.3,85.5,81.2,72.7,-8.5,45,0,48,48,70.9,7.7,13.3,8.0,2024-03-25 02:52:51,78.1,30.3,27.1,171.0
3445,2024-03-25 03:00:00,226.3,195.0,0.862,36.0,123.1,19.1,0,32.7,20.1,1263.1,4.3,45.0,49.3,4.4,85.6,81.2,72.7,-8.5,45,0,48,48,63.1,9.8,16.7,10.3,2024-03-25 03:02:51,77.3,30.3,27.0,171.0
3446,2024-03-25 03:10:00,223.6,196.8,0.88,36.7,124.7,19.2,0,32.8,20.1,1248.1,4.3,45.2,49.5,4.2,85.3,81.1,72.7,-8.4,45,0,48,48,63.3,9.8,16.7,10.2,2024-03-25 03:12:51,77.6,30.3,27.1,171.0
3447,2024-03-25 03:20:00,208.9,267.2,1.279,57.4,194.9,19.2,0,32.8,20.3,1253.1,4.0,45.6,49.6,4.4,85.6,81.2,72.7,-8.5,45,0,48,48,72.9,7.2,12.3,7.6,2024-03-25 03:22:51,77.2,30.3,27.0,171.0
3448,2024-03-25 03:30:00,214.1,249.1,1.164,52.1,177.0,19.3,0,32.7,20.1,1253.1,4.1,45.4,49.5,4.2,85.3,81.1,72.7,-8.4,45,0,48,48,71.0,7.7,13.1,8.1,2024-03-25 03:32:51,77.0,30.3,26.9,171.0
3449,2024-03-25 03:40:00,243.0,194.4,0.8,36.1,122.4,19.1,0,32.8,20.1,1268.1,4.6,45.0,49.6,4.4,85.5,81.1,72.7,-8.4,45,0,48,48,63.0,9.8,16.9,10.4,2024-03-25 03:42:51,77.3,30.2,26.9,171.0
3450,2024-03-25 03:50:00,214.5,177.0,0.825,30.9,105.1,19.0,0,32.8,20.0,1255.6,4.1,45.4,49.5,4.1,85.0,80.9,72.7,-8.2,45,0,48,48,59.4,10.8,18.6,11.3,2024-03-25 03:52:51,77.7,30.1,26.9,171.0
3451,2024-03-25 04:00:00,208.2,255.7,1.228,54.1,183.6,19.2,0,32.8,20.2,1249.4,4.0,45.4,49.4,4.1,84.8,80.7,72.7,-8.0,45,0,48,48,71.8,7.5,12.8,7.9,2024-03-25 04:02:51,78.1,30.0,26.9,171.0
3452,2024-03-25 04:10:00,225.2,260.6,1.157,55.5,188.2,19.2,0,33.0,20.2,1256.9,4.3,45.2,49.5,4.3,85.1,80.8,72.7,-8.1,45,0,48,48,72.2,7.4,12.7,7.8,2024-03-25 04:12:51,77.3,30.0,26.8,171.0
3453,2024-03-25 04:20:00,225.6,217.1,0.962,42.7,144.9,19.2,0,32.7,20.3,1259.4,4.3,45.2,49.5,4.4,85.2,80.8,72.7,-8.1,45,0,48,48,66.8,8.9,15.1,9.3,2024-03-25 04:22:51,77.9,30.0,26.8,171.0
3454,2024-03-25 04:30:00,201.0,183.2,0.912,32.7,111.1,19.2,0,32.7,20.1,1236.8,3.9,45.4,49.3,4.2,84.8,80.6,72.7,-7.9,45,0,48,48,60.7,10.5,17.9,11.0,2024-03-25 04:32:51,77.9,29.9,26.8,171.0
3455,2024-03-25 04:40:00,205.5,254.9,1.241,53.8,182.7,19.3,0,32.8,20.1,1264.3,3.9,45.6,49.5,4.1,84.6,80.5,72.7,-7.8,45,0,48,48,71.7,7.6,12.9,7.9,2024-03-25 04:42:51,79.4,29.6,26.7,171.0
3456,2024-03-25 04:50:00,242.1,267.3,1.104,57.4,194.9,19.2,0,33.0,20.3,1263.1,4.6,45.2,49.8,4.5,85.2,80.7,72.7,-8.0,45,0,48,48,72.9,7.2,12.3,7.6,2024-03-25 04:52:51,79.1,29.6,26.7,171.0
3457,2024-03-25 05:00:00,253.1,202.8,0.801,38.4,130.5,19.2,0,33.0,20.1,1265.6,4.8,45.2,50.0,4.6,85.4,80.8,72.7,-8.1,45,0,48,48,64.3,9.5,16.3,9.9,2024-03-25 05:02:51,80.1,29.5,26.7,171.0
3458,2024-03-25 05:10:00,277.4,252.7,0.911,53.2,180.7,19.2,0,32.9,19.9,1280.4,5.2,45.2,50.4,4.8,85.7,80.9,72.7,-8.2,45,0,48,48,71.5,7.6,13.0,7.9,2024-03-25 05:12:51,81.0,29.3,26.7,171.0
3459,2024-03-25 05:20:00,258.1,235.2,0.911,48.0,162.8,19.4,0,32.7,20.3,1264.3,4.9,45.2,50.1,4.8,85.8,81.0,72.7,-8.3,45,0,48,48,69.2,8.2,13.9,8.6,2024-03-25 05:22:51,80.7,29.2,26.5,171.0
3460,2024-03-25 05:30:00,279.5,217.6,0.779,42.8,145.1,19.2,0,33.1,20.1,1265.6,5.3,45.3,50.6,5.0,86.0,81.0,72.7,-8.3,45,0,48,48,66.7,8.8,15.2,9.3,2024-03-25 05:32:51,79.2,29.5,26.5,171.0
3461,2024-03-25 05:40:00,286.1,264.3,0.924,56.6,192.1,19.1,0,32.8,20.3,1271.8,5.4,45.4,50.8,5.0,86.1,81.1,72.7,-8.4,45,0,48,48,72.7,7.2,12.4,7.7,2024-03-25 05:42:51,78.3,29.7,26.6,171.0
3462,2024-03-25 05:50:00,302.6,236.5,0.782,48.4,164.3,19.3,0,32.7,20.3,1274.2,5.7,45.0,50.7,5.2,86.3,81.1,72.7,-8.4,45,0,48,48,69.4,8.2,13.8,8.6,2024-03-25 05:52:51,77.6,29.6,26.4,171.0
3463,2024-03-25 06:00:00,270.2,221.1,0.818,43.8,148.7,19.2,0,33.0,20.3,1271.8,5.1,45.4,50.5,5.0,86.1,81.1,72.7,-8.4,45,0,48,48,67.2,8.7,14.9,9.2,2024-03-25 06:02:51,77.4,29.5,26.2,171.0
3464,2024-03-25 06:10:00,282.5,280.9,0.994,61.4,208.3,19.3,0,33.0,20.2,1279.1,5.3,45.4,50.7,5.0,85.8,80.8,72.7,-8.1,45,0,48,48,74.2,6.9,11.8,7.2,2024-03-25 06:12:51,76.6,29.7,26.3,171.0
3465,2024-03-25 06:20:00,309.1,180.9,0.585,41.4,141.5,19.3,0,0.0,20.0,1279.1,5.8,45.3,51.1,5.3,86.1,80.8,72.7,-8.1,45,0,0,48,78.2,10.7,0.0,11.1,2024-03-25 06:22:51,75.3,29.6,26.1,171.0
3466,2024-03-25 06:30:00,304.7,241.8,0.794,49.7,169.5,19.4,0,32.6,20.3,1282.8,5.7,45.3,51.0,5.5,86.3,80.8,72.7,-8.1,45,0,48,48,70.1,8.0,13.5,8.4,2024-03-25 06:32:51,75.1,29.7,26.1,171.0
3467,2024-03-25 06:40:00,287.5,236.4,0.822,48.0,163.8,19.4,0,33.1,20.2,1277.9,5.4,45.4,50.8,5.2,85.8,80.6,72.7,-7.9,45,0,48,48,69.3,8.2,14.0,8.5,2024-03-25 06:42:51,75.0,29.6,26.0,171.0
3468,2024-03-25 06:50:00,318.6,259.9,0.816,55.3,187.6,19.4,0,32.8,20.1,1274.2,6.0,45.3,51.3,5.6,86.3,80.7,72.7,-8.0,45,0,48,48,72.2,7.5,12.6,7.7,2024-03-25 06:52:51,74.7,29.8,26.1,171.0
3469,2024-03-25 07:00:00,309.1,269.0,0.87,57.8,196.1,19.4,0,33.4,20.1,1279.1,5.8,45.3,51.1,5.5,86.5,81.0,72.7,-8.3,45,0,48,48,72.9,7.2,12.4,7.5,2024-03-25 07:02:51,75.2,29.6,26.0,171.0
3470,2024-03-25 07:10:00,295.1,258.8,0.877,54.9,186.2,19.4,0,33.0,20.1,1287.7,5.5,45.7,51.2,5.3,86.4,81.1,72.7,-8.4,45,0,48,48,72.0,7.5,12.7,7.8,2024-03-25 07:12:51,75.1,29.7,26.1,171.0
3471,2024-03-25 07:20:00,342.7,284.6,0.83,62.5,211.9,19.4,0,33.1,20.2,1285.2,6.4,44.9,51.3,6.0,87.1,81.1,72.7,-8.4,45,0,48,48,74.4,6.8,11.6,7.1,2024-03-25 07:22:51,74.5,29.9,26.2,171.0
3472,2024-03-25 07:30:00,309.1,261.6,0.846,55.7,189.1,19.4,0,32.8,20.2,1279.1,5.8,45.4,51.2,5.7,87.0,81.3,72.7,-8.6,45,0,48,48,72.3,7.4,12.6,7.7,2024-03-25 07:32:51,73.5,30.0,26.2,171.0
3473,2024-03-25 07:40:00,314.5,270.7,0.861,58.5,198.3,19.5,0,32.7,20.1,1279.1,5.9,45.6,51.5,5.7,87.0,81.3,72.7,-8.6,45,0,48,48,73.3,7.2,12.1,7.4,2024-03-25 07:42:51,72.7,30.3,26.3,171.0
3474,2024-03-25 07:50:00,337.4,279.5,0.829,61.1,207.4,19.4,0,32.7,20.1,1285.2,6.3,45.2,51.5,6.0,87.6,81.6,72.7,-8.9,45,0,48,48,74.2,6.9,11.7,7.2,2024-03-25 07:52:52,72.0,30.4,26.3,172.0
3475,2024-03-25 08:00:00,347.7,274.1,0.788,58.6,198.8,22.2,0,32.8,20.2,1346.0,6.2,45.3,51.5,6.0,87.7,81.7,72.7,-9.0,47,0,48,48,72.5,8.1,12.0,7.4,2024-03-25 08:02:52,72.1,30.5,26.4,172.0
3476,2024-03-25 08:10:00,354.5,285.2,0.804,62.0,210.5,22.1,0,32.5,20.1,1350.6,6.3,45.5,51.8,6.2,88.2,82.0,72.7,-9.3,47,0,48,48,73.8,7.8,11.4,7.0,2024-03-25 08:12:52,71.7,30.7,26.5,172.0
3477,2024-03-25 08:20:00,348.3,290.9,0.835,63.6,215.8,22.1,0,33.0,20.0,1348.3,6.2,45.6,51.8,6.4,88.7,82.3,72.7,-9.6,47,0,48,48,74.2,7.6,11.3,6.9,2024-03-25 08:22:52,70.4,30.9,26.5,172.0
3478,2024-03-25 08:30:00,347.1,281.3,0.81,60.7,205.9,22.1,0,33.2,20.1,1343.7,6.2,45.5,51.7,6.7,89.1,82.4,72.7,-9.7,47,0,48,48,73.2,7.9,11.8,7.1,2024-03-25 08:32:52,69.3,31.1,26.5,172.0
3479,2024-03-25 08:40:00,352.4,290.7,0.825,63.7,216.0,22.1,0,32.7,20.0,1342.5,6.3,45.6,51.9,6.5,89.1,82.6,72.7,-9.9,47,0,48,48,74.3,7.6,11.2,6.9,2024-03-25 08:42:52,68.7,31.2,26.5,172.0
3480,2024-03-25 08:50:00,353.0,286.6,0.812,62.3,211.3,22.2,0,33.0,20.2,1344.8,6.3,45.6,51.9,6.5,89.4,82.9,72.7,-10.2,47,0,48,48,73.7,7.7,11.5,7.0,2024-03-25 08:52:52,69.3,31.4,26.8,172.0
3481,2024-03-25 09:00:00,387.9,308.3,0.795,68.4,231.9,23.6,0,32.6,20.2,1369.1,6.8,45.1,51.9,6.8,90.0,83.2,72.7,-10.5,48,0,48,48,75.2,7.7,10.6,6.5,2024-03-25 09:02:52,69.0,31.7,27.0,172.0
3482,2024-03-25 09:10:00,388.2,328.0,0.845,74.1,251.3,23.6,0,33.0,20.1,1370.2,6.8,45.5,52.3,6.8,90.4,83.6,72.7,-10.9,48,0,48,48,76.6,7.2,10.1,6.1,2024-03-25 09:12:52,71.7,31.8,27.5,172.0
3483,2024-03-25 09:20:00,402.6,355.8,0.884,82.3,279.2,23.6,0,32.9,20.0,1380.5,7.0,45.4,52.4,7.7,92.0,84.3,72.7,-11.6,48,0,48,48,78.5,6.6,9.2,5.6,2024-03-25 09:22:52,70.7,32.2,27.7,172.0
3484,2024-03-25 09:30:00,404.0,330.0,0.817,74.7,253.5,23.7,0,32.9,19.9,1385.0,7.0,45.2,52.2,7.5,92.7,85.2,72.7,-12.5,48,0,48,48,76.8,7.2,10.0,6.0,2024-03-25 09:32:52,72.5,32.1,28.0,172.0
3485,2024-03-25 09:40:00,402.0,327.6,0.815,74.1,251.5,23.6,0,32.6,19.9,1378.2,7.0,45.4,52.4,7.3,93.1,85.8,72.7,-13.1,48,0,48,48,76.8,7.2,10.0,6.1,2024-03-25 09:42:52,73.8,32.2,28.3,172.0
3486,2024-03-25 09:50:00,412.8,348.9,0.845,80.4,272.8,23.6,0,32.5,20.0,1375.9,7.2,45.6,52.8,7.6,93.5,85.9,72.7,-13.2,48,0,48,48,78.2,6.8,9.3,5.7,2024-03-25 09:52:52,73.0,32.2,28.2,172.0
3487,2024-03-25 10:00:00,402.7,345.5,0.858,78.7,267.8,25.0,0,32.8,20.0,1400.8,6.9,45.8,52.7,7.5,93.8,86.3,72.7,-13.6,49,0,48,48,77.5,7.2,9.5,5.8,2024-03-25 10:02:52,74.5,32.5,28.7,172.0
3488,2024-03-25 10:10:00,422.6,338.9,0.802,76.6,260.9,25.0,0,32.9,20.1,1408.6,7.2,45.9,53.1,7.8,94.4,86.6,72.7,-13.9,49,0,48,48,77.0,7.4,9.7,5.9,2024-03-25 10:12:52,73.1,32.8,28.7,172.0
3489,2024-03-25 10:20:00,406.2,351.6,0.865,80.6,273.5,25.3,0,32.9,19.9,1413.0,6.9,46.2,53.1,7.8,94.6,86.8,72.7,-14.1,49,0,48,48,77.8,7.2,9.4,5.6,2024-03-25 10:22:52,74.7,32.6,28.8,172.0
3490,2024-03-25 10:30:00,422.6,375.2,0.888,87.6,297.2,25.4,0,32.7,20.0,1408.6,7.2,46.2,53.4,7.8,94.8,87.0,72.7,-14.3,49,0,48,48,79.2,6.8,8.7,5.3,2024-03-25 10:32:52,74.4,32.9,29.0,172.0
3491,2024-03-25 10:40:00,425.2,356.1,0.837,81.9,277.9,25.2,0,33.1,20.0,1417.5,7.2,46.6,53.8,7.7,94.9,87.2,72.7,-14.5,49,0,48,48,78.0,7.1,9.3,5.6,2024-03-25 10:42:52,74.9,32.8,29.0,172.0
3492,2024-03-25 10:50:00,439.5,356.5,0.811,82.2,278.7,25.3,0,32.6,20.0,1406.4,7.5,46.5,54.0,7.9,95.1,87.2,72.7,-14.5,49,0,48,48,78.2,7.1,9.1,5.6,2024-03-25 10:52:52,74.8,32.9,29.1,172.0
3493,2024-03-25 11:00:00,449.5,375.4,0.835,86.2,292.4,26.7,0,35.2,21.2,1438.3,7.5,46.8,54.3,8.0,95.5,87.5,72.7,-14.8,50,0,49,49,77.9,7.1,9.4,5.6,2024-03-25 11:02:52,75.1,33.0,29.2,172.0
3494,2024-03-25 11:10:00,431.2,377.4,0.875,86.9,294.7,26.6,0,35.0,21.1,1437.2,7.2,46.8,54.0,8.0,95.7,87.7,72.7,-15.0,50,0,49,49,78.1,7.1,9.3,5.6,2024-03-25 11:12:52,74.7,33.1,29.3,172.0
3495,2024-03-25 11:20:00,440.8,380.1,0.862,87.7,297.3,26.7,0,34.8,21.2,1429.6,7.4,47.0,54.4,8.0,95.8,87.8,72.7,-15.1,50,0,49,49,78.2,7.0,9.2,5.6,2024-03-25 11:22:52,74.8,33.1,29.2,172.0
3496,2024-03-25 11:30:00,444.5,379.9,0.855,87.5,296.9,26.7,0,35.0,21.2,1441.6,7.4,46.9,54.3,8.1,95.9,87.8,72.7,-15.1,50,0,49,49,78.2,7.0,9.2,5.6,2024-03-25 11:32:52,74.8,33.2,29.3,172.0
3497,2024-03-25 11:40:00,432.5,375.5,0.868,86.3,292.7,26.8,0,35.0,20.9,1441.6,7.2,46.8,54.0,7.9,95.8,87.9,72.7,-15.2,50,0,49,49,77.9,7.1,9.3,5.6,2024-03-25 11:42:52,75.6,33.3,29.6,172.0
3498,2024-03-25 11:50:00,439.8,377.5,0.858,87.0,295.0,26.6,0,34.8,21.1,1445.9,7.3,46.6,53.9,7.9,95.9,88.0,72.7,-15.3,50,0,49,49,78.1,7.0,9.2,5.6,2024-03-25 11:52:52,75.8,33.3,29.6,172.0
3499,2024-03-25 12:00:00,436.5,379.0,0.868,87.4,296.4,26.6,0,34.9,21.2,1435.0,7.3,46.8,54.1,7.9,96.2,88.3,72.7,-15.6,50,0,49,49,78.2,7.0,9.2,5.6,2024-03-25 12:02:52,75.4,33.5,29.8,172.0
3500,2024-03-25 12:10:00,430.5,369.0,0.857,84.4,286.2,26.7,0,35.0,21.1,1435.0,7.2,46.8,54.0,7.9,96.2,88.3,72.7,-15.6,50,0,49,49,77.6,7.2,9.5,5.7,2024-03-25 12:12:52,75.0,33.5,29.7,172.0
3501,2024-03-25 12:20:00,430.5,371.9,0.864,85.3,289.5,26.6,0,34.6,21.1,1435.0,7.2,47.0,54.2,7.8,96.1,88.3,72.7,-15.6,50,0,49,49,77.8,7.2,9.3,5.7,2024-03-25 12:22:52,75.1,33.7,29.9,172.0
3502,2024-03-25 12:30:00,428.2,380.2,0.888,87.7,297.5,26.7,0,34.9,21.0,1427.4,7.2,47.2,54.4,7.9,96.5,88.6,72.7,-15.9,50,0,49,49,78.3,7.0,9.2,5.5,2024-03-25 12:32:52,73.6,33.8,29.7,172.0
3503,2024-03-25 12:40:00,422.6,380.1,0.9,87.7,297.3,26.6,0,35.1,21.1,1428.5,7.1,47.2,54.3,8.0,96.3,88.3,72.7,-15.6,50,0,49,49,78.2,7.0,9.2,5.5,2024-03-25 12:42:52,72.6,33.9,29.7,172.0
3504,2024-03-25 12:50:00,417.6,378.2,0.906,87.1,295.3,26.8,0,34.9,21.2,1431.8,7.0,47.0,54.0,8.0,96.1,88.1,72.7,-15.4,50,0,49,49,78.1,7.1,9.2,5.6,2024-03-25 12:52:52,72.3,33.9,29.6,172.0
3505,2024-03-25 13:00:00,429.9,379.7,0.883,87.5,296.9,26.7,0,35.2,20.9,1432.9,7.2,47.0,54.2,8.0,96.2,88.2,72.7,-15.5,50,0,49,49,78.2,7.0,9.3,5.5,2024-03-25 13:02:52,71.9,34.0,29.7,172.0
